,city,st_short,st_long,county,city_alias
53437,Ellinger,TX,Texas,FAYETTE,Ellinger
53438,Fayetteville,TX,Texas,FAYETTE,Fayetteville
53439,Fayetteville,TX,Texas,FAYETTE,Shelby
53440,Flatonia,TX,Texas,FAYETTE,Cistern
53441,Flatonia,TX,Texas,FAYETTE,Floy
53442,Flatonia,TX,Texas,FAYETTE,Praha
53443,Flatonia,TX,Texas,FAYETTE,Flatonia
53444,Flatonia,TX,Texas,FAYETTE,Kovar
53445,Giddings,TX,Texas,LEE,Giddings
53446,Glidden,TX,Texas,COLORADO,Glidden
53447,Industry,TX,Texas,AUSTIN,Welcome
53448,Industry,TX,Texas,AUSTIN,Industry
53449,La Grange,TX,Texas,FAYETTE,Halsted
53450,La Grange,TX,Texas,FAYETTE,Winchester
53451,La Grange,TX,Texas,FAYETTE,Rabbs Prairie
53452,La Grange,TX,Texas,FAYETTE,Holman
53453,La Grange,TX,Texas,FAYETTE,Mullins Prairie
53454,La Grange,TX,Texas,FAYETTE,Ammansville
53455,La Grange,TX,Texas,FAYETTE,Oquinn
53456,La Grange,TX,Texas,FAYETTE,Rutersville
53457,La Grange,TX,Texas,FAYETTE,La Grange
53458,Ledbetter,TX,Texas,FAYETTE,Ledbetter
53459,Ledbetter,TX,Texas,FAYETTE,Nechanitz
53460,Ledbetter,TX,Texas,FAYETTE,Waldeck
53461,Ledbetter,TX,Texas,FAYETTE,Post Oak
53462,Lexington,TX,Texas,LEE,Leo
53463,Lexington,TX,Texas,LEE,Blue
53464,Lexington,TX,Texas,LEE,Lexington
53465,Lexington,TX,Texas,LEE,Tanglewood
53466,Lincoln,TX,Texas,LEE,Loebau
53467,Lincoln,TX,Texas,LEE,Lincoln
53468,Lincoln,TX,Texas,LEE,Fedor
53469,Lincoln,TX,Texas,LEE,Doak Springs
53470,Muldoon,TX,Texas,FAYETTE,Stellar
53471,Muldoon,TX,Texas,FAYETTE,Muldoon
53472,New Ulm,TX,Texas,AUSTIN,New Ulm
53473,Oakland,TX,Texas,COLORADO,Oakland
53474,Plum,TX,Texas,FAYETTE,Plum
53475,Rosanky,TX,Texas,BASTROP,String Prairie
53476,Rosanky,TX,Texas,BASTROP,Delhi
53477,Rosanky,TX,Texas,BASTROP,Jeddo
53478,Rosanky,TX,Texas,BASTROP,Rosanky
53479,Round Top,TX,Texas,FAYETTE,Walhalla
53480,Round Top,TX,Texas,FAYETTE,Round Top
53481,Schulenburg,TX,Texas,FAYETTE,Dubina
53482,Schulenburg,TX,Texas,FAYETTE,Glecker
53483,Schulenburg,TX,Texas,FAYETTE,High Hill
53484,Schulenburg,TX,Texas,FAYETTE,Moravia
53485,Schulenburg,TX,Texas,FAYETTE,Freyburg
53486,Schulenburg,TX,Texas,FAYETTE,Engle
53487,Schulenburg,TX,Texas,FAYETTE,Swiss Alp
53488,Schulenburg,TX,Texas,FAYETTE,Schulenburg
53489,Smithville,TX,Texas,BASTROP,Upton
53490,Smithville,TX,Texas,BASTROP,Kirtley
53491,Smithville,TX,Texas,BASTROP,Smithville
53492,Waelder,TX,Texas,GONZALES,Waelder
53493,Waelder,TX,Texas,GONZALES,Thompsonville
53494,Warda,TX,Texas,FAYETTE,Warda
53495,Warrenton,TX,Texas,FAYETTE,Warrenton
53496,Warrenton,TX,Texas,FAYETTE,Round Top
53497,Weimar,TX,Texas,COLORADO,Osage
53498,Weimar,TX,Texas,COLORADO,Weimar
53499,Weimar,TX,Texas,COLORADO,Borden
53500,West Point,TX,Texas,FAYETTE,West Point
53501,Adrian,TX,Texas,OLDHAM,Adrian
53502,Alanreed,TX,Texas,GRAY,Alanreed
53503,Allison,TX,Texas,WHEELER,Allison
53504,Booker,TX,Texas,LIPSCOMB,Booker
53505,Borger,TX,Texas,HUTCHINSON,Borger
53506,Borger,TX,Texas,HUTCHINSON,Phillips
53507,Bovina,TX,Texas,PARMER,Bovina
53508,Boys Ranch,TX,Texas,OLDHAM,Valle De Oro
53509,Boys Ranch,TX,Texas,OLDHAM,Boys Ranch
53510,Boys Ranch,TX,Texas,OLDHAM,Prayer Town
53511,Briscoe,TX,Texas,WHEELER,Briscoe
53512,Bushland,TX,Texas,POTTER,Bushland
53513,Cactus,TX,Texas,MOORE,Cactus
53514,Canadian,TX,Texas,HEMPHILL,Canadian
53515,Canadian,TX,Texas,HEMPHILL,Glazier
53516,Canyon,TX,Texas,RANDALL,Canyon
53517,Canyon,TX,Texas,RANDALL,West Texas A&m University
53518,Channing,TX,Texas,HARTLEY,Channing
53519,Channing,TX,Texas,HARTLEY,Masterson
53520,Claude,TX,Texas,ARMSTRONG,Claude
53521,Cotton Center,TX,Texas,HALE,Cotton Center
53522,Dalhart,TX,Texas,DALLAM,Dalhart
53523,Darrouzett,TX,Texas,LIPSCOMB,Darrouzett
53524,Dawn,TX,Texas,DEAF SMITH,Dawn
53525,Dimmitt,TX,Texas,CASTRO,Dimmitt
53526,Dumas,TX,Texas,MOORE,Dumas
53527,Earth,TX,Texas,LAMB,Earth
53528,Edmonson,TX,Texas,HALE,Edmonson
53529,Farnsworth,TX,Texas,OCHILTREE,Farnsworth
53530,Follett,TX,Texas,LIPSCOMB,Follett
53531,Friona,TX,Texas,PARMER,Friona
53532,Friona,TX,Texas,PARMER,Black
53533,Fritch,TX,Texas,HUTCHINSON,Fritch
53534,Groom,TX,Texas,CARSON,Groom
53535,Gruver,TX,Texas,HANSFORD,Gruver
53536,Hale Center,TX,Texas,HALE,Hale Center
53537,Happy,TX,Texas,SWISHER,Happy
53538,Hart,TX,Texas,CASTRO,Hart
53539,Hartley,TX,Texas,HARTLEY,Hartley
53540,Hereford,TX,Texas,DEAF SMITH,Hereford
53541,Higgins,TX,Texas,LIPSCOMB,Higgins
53542,Kerrick,TX,Texas,DALLAM,Kerrick
53543,Kress,TX,Texas,SWISHER,Kress
53544,Lazbuddie,TX,Texas,PARMER,Lazbuddie
53545,Lefors,TX,Texas,GRAY,Lefors
53546,Lipscomb,TX,Texas,LIPSCOMB,Lipscomb
53547,Mclean,TX,Texas,GRAY,Mclean
53548,Masterson,TX,Texas,MOORE,Masterson
53549,Miami,TX,Texas,ROBERTS,Miami
53550,Mobeetie,TX,Texas,WHEELER,Old Mobeetie
53551,Mobeetie,TX,Texas,WHEELER,Mobeetie
53552,Morse,TX,Texas,HANSFORD,Morse
53553,Nazareth,TX,Texas,CASTRO,Nazareth
53554,Olton,TX,Texas,LAMB,Olton
53555,Pampa,TX,Texas,GRAY,Pampa
53556,Panhandle,TX,Texas,CARSON,Panhandle
53557,Perryton,TX,Texas,OCHILTREE,Perryton
53558,Plainview,TX,Texas,HALE,Plainview
53559,Sam Norwood,TX,Texas,COLLINGSWORTH,Sam Norwood
53560,Sanford,TX,Texas,HUTCHINSON,Sanford
53561,Shamrock,TX,Texas,WHEELER,Twitty
53562,Shamrock,TX,Texas,WHEELER,Shamrock
53563,Skellytown,TX,Texas,CARSON,Skellytown
53564,Spearman,TX,Texas,HANSFORD,Spearman
53565,Springlake,TX,Texas,LAMB,Springlake
53566,Stinnett,TX,Texas,HUTCHINSON,Stinnett
53567,Stratford,TX,Texas,SHERMAN,Stratford
53568,Summerfield,TX,Texas,CASTRO,Summerfield
53569,Sunray,TX,Texas,MOORE,Sunray
53570,Texline,TX,Texas,DALLAM,Texline
53571,Tulia,TX,Texas,SWISHER,Vigo Park
53572,Tulia,TX,Texas,SWISHER,Tulia
53573,Umbarger,TX,Texas,RANDALL,Umbarger
53574,Vega,TX,Texas,OLDHAM,Vega
53575,Waka,TX,Texas,OCHILTREE,Waka
53576,Wayside,TX,Texas,ARMSTRONG,Wayside
53577,Wellington,TX,Texas,COLLINGSWORTH,Wellington
53578,Wheeler,TX,Texas,WHEELER,Wheeler
53579,White Deer,TX,Texas,CARSON,White Deer
53580,Wildorado,TX,Texas,OLDHAM,Wildorado
53581,Amarillo,TX,Texas,POTTER,Amarillo
53582,Amarillo,TX,Texas,RANDALL,Amarillo
53583,Amarillo,TX,Texas,RANDALL,Timbercrk Cyn
53584,Amarillo,TX,Texas,RANDALL,Palisades
53585,Amarillo,TX,Texas,RANDALL,Timbercreek Canyon
53586,Amarillo,TX,Texas,POTTER,Bishop Hills
53587,Amarillo,TX,Texas,POTTER,Amarillo Globe News
53588,Amarillo,TX,Texas,POTTER,American Quarter Horse Assoc
53589,Amarillo,TX,Texas,POTTER,Amarillo Hardware
53590,Amarillo,TX,Texas,POTTER,Boys Ranch
53591,Amarillo,TX,Texas,POTTER,Amarillo College
53592,Amarillo,TX,Texas,POTTER,Clowe And Cowan
53593,Childress,TX,Texas,CHILDRESS,Northfield
53594,Childress,TX,Texas,CHILDRESS,Carey
53595,Childress,TX,Texas,CHILDRESS,Childress
53596,Childress,TX,Texas,CHILDRESS,Kirkland
53597,Afton,TX,Texas,DICKENS,Afton
53598,Aiken,TX,Texas,FLOYD,Aiken
53599,Cee Vee,TX,Texas,COTTLE,Cee Vee
53600,Chillicothe,TX,Texas,HARDEMAN,Chillicothe
53601,Clarendon,TX,Texas,DONLEY,Clarendon
53602,Clarendon,TX,Texas,DONLEY,Howardwick
53603,Crowell,TX,Texas,FOARD,Truscott
53604,Crowell,TX,Texas,FOARD,Crowell
53605,Dickens,TX,Texas,DICKENS,Dickens
53606,Dodson,TX,Texas,COLLINGSWORTH,Dodson
53607,Dougherty,TX,Texas,FLOYD,Dougherty
53608,Estelline,TX,Texas,HALL,Estelline
53609,Flomot,TX,Texas,MOTLEY,Flomot
53610,Floydada,TX,Texas,FLOYD,Floydada
53611,Guthrie,TX,Texas,KING,Guthrie
53612,Hedley,TX,Texas,DONLEY,Hedley
53613,Lakeview,TX,Texas,HALL,Lakeview
53614,Lelia Lake,TX,Texas,DONLEY,Lelia Lake
53615,Lockney,TX,Texas,FLOYD,Lockney
53616,Mcadoo,TX,Texas,DICKENS,Mcadoo
53617,Matador,TX,Texas,MOTLEY,Matador
53618,Memphis,TX,Texas,HALL,Memphis
53619,Odell,TX,Texas,WILBARGER,Odell
53620,Paducah,TX,Texas,COTTLE,Chalk
53621,Paducah,TX,Texas,COTTLE,Dumont
53622,Paducah,TX,Texas,COTTLE,Paducah
53623,Petersburg,TX,Texas,HALE,Petersburg
53624,Quail,TX,Texas,COLLINGSWORTH,Quail
53625,Quanah,TX,Texas,HARDEMAN,Quanah
53626,Quitaque,TX,Texas,BRISCOE,Quitaque
53627,Roaring Springs,TX,Texas,MOTLEY,Roaring Spngs
53628,Roaring Springs,TX,Texas,MOTLEY,Roaring Springs
53629,Silverton,TX,Texas,BRISCOE,Silverton
53630,South Plains,TX,Texas,FLOYD,South Plains
53631,Tell,TX,Texas,CHILDRESS,Tell
53632,Turkey,TX,Texas,HALL,Turkey
53633,Abernathy,TX,Texas,HALE,Abernathy
53634,Amherst,TX,Texas,LAMB,Amherst
53635,Anton,TX,Texas,HOCKLEY,Anton
53636,Bledsoe,TX,Texas,COCHRAN,Bledsoe
53637,Bledsoe,TX,Texas,COCHRAN,Bledso
53638,Brownfield,TX,Texas,TERRY,Brownfield
53639,Crosbyton,TX,Texas,CROSBY,Crosbyton
53640,Denver City,TX,Texas,YOAKUM,Denver City
53641,Enochs,TX,Texas,BAILEY,Enochs
53642,Farwell,TX,Texas,PARMER,Farwell
53643,Fieldton,TX,Texas,LAMB,Fieldton
53644,Idalou,TX,Texas,LUBBOCK,Idalou
53645,Justiceburg,TX,Texas,GARZA,Justiceburg
53646,Lamesa,TX,Texas,DAWSON,Lamesa
53647,Lamesa,TX,Texas,DAWSON,La Mesa
53648,Levelland,TX,Texas,HOCKLEY,Pettit
53649,Levelland,TX,Texas,HOCKLEY,Levelland
53650,Littlefield,TX,Texas,LAMB,Littlefield
53651,Loop,TX,Texas,GAINES,Loop
53652,Lorenzo,TX,Texas,CROSBY,Lorenzo
53653,Maple,TX,Texas,BAILEY,Maple
53654,Meadow,TX,Texas,TERRY,Meadow
53655,Morton,TX,Texas,COCHRAN,Morton
53656,Muleshoe,TX,Texas,BAILEY,Muleshoe
53657,New Deal,TX,Texas,LUBBOCK,New Deal
53658,Odonnell,TX,Texas,LYNN,Odonnell
53659,Pep,TX,Texas,HOCKLEY,Pep
53660,Plains,TX,Texas,YOAKUM,Plains
53661,Post,TX,Texas,GARZA,Post
53662,Ralls,TX,Texas,CROSBY,Cone
53663,Ralls,TX,Texas,CROSBY,Ralls
53664,Ropesville,TX,Texas,HOCKLEY,Ropesville
53665,Seagraves,TX,Texas,GAINES,Seagraves
53666,Seminole,TX,Texas,GAINES,Seminole
53667,Shallowater,TX,Texas,LUBBOCK,Shallowater
53668,Slaton,TX,Texas,LUBBOCK,Southland
53669,Slaton,TX,Texas,LUBBOCK,Slaton
53670,Slaton,TX,Texas,LUBBOCK,Ransom Canyon
53671,Ransom Canyon,TX,Texas,LUBBOCK,Ransom Canyon
53672,Smyer,TX,Texas,HOCKLEY,Smyer
53673,Spade,TX,Texas,LAMB,Spade
53674,Spur,TX,Texas,DICKENS,Spur
53675,Sudan,TX,Texas,LAMB,Sudan
53676,Sudan,TX,Texas,LAMB,Goodland
53677,Sundown,TX,Texas,HOCKLEY,Sundown
53678,Tahoka,TX,Texas,LYNN,Tahoka
53679,Tokio,TX,Texas,YOAKUM,Tokio
53680,Welch,TX,Texas,DAWSON,Welch
53681,Wellman,TX,Texas,TERRY,Wellman
53682,Whiteface,TX,Texas,COCHRAN,Whiteface
53683,Whitharral,TX,Texas,HOCKLEY,Whitharral
53684,Wilson,TX,Texas,LYNN,New Home
53685,Wilson,TX,Texas,LYNN,Wilson
53686,Wolfforth,TX,Texas,LUBBOCK,Wolfforth
53687,New Home,TX,Texas,LYNN,New Home
53688,Lubbock,TX,Texas,LUBBOCK,Lubbock
53689,Lubbock,TX,Texas,LUBBOCK,Buffalo Spgs
53690,Lubbock,TX,Texas,LUBBOCK,Buffalo Springs
53691,Lubbock,TX,Texas,LUBBOCK,Texas Tech School Of Medicin
53692,Lubbock,TX,Texas,LUBBOCK,City Of Lubbock
53693,Lubbock,TX,Texas,LUBBOCK,United Marketing Of Texas
53694,Anson,TX,Texas,JONES,Anson
53695,Anson,TX,Texas,JONES,Radium
53696,Aspermont,TX,Texas,STONEWALL,Peacock
53697,Aspermont,TX,Texas,STONEWALL,Aspermont
53698,Avoca,TX,Texas,JONES,Avoca
53699,Baird,TX,Texas,CALLAHAN,Baird
53700,Benjamin,TX,Texas,KNOX,Benjamin
53701,Blackwell,TX,Texas,NOLAN,Blackwell
53702,Buffalo Gap,TX,Texas,TAYLOR,Buffalo Gap
53703,Clyde,TX,Texas,CALLAHAN,Clyde
53704,Clyde,TX,Texas,CALLAHAN,Eula
53705,Coahoma,TX,Texas,HOWARD,Coahoma
53706,Colorado City,TX,Texas,MITCHELL,Buford
53707,Colorado City,TX,Texas,MITCHELL,Colorado City
53708,Colorado City,TX,Texas,MITCHELL,Cuthbert
53709,Dunn,TX,Texas,SCURRY,Dunn
53710,Fluvanna,TX,Texas,SCURRY,Fluvanna
53711,Girard,TX,Texas,KENT,Girard
53712,Goldsboro,TX,Texas,COLEMAN,Goldsboro
53713,Hamlin,TX,Texas,JONES,Hamlin
53714,Haskell,TX,Texas,HASKELL,Haskell
53715,Hawley,TX,Texas,JONES,Hawley
53716,Hermleigh,TX,Texas,SCURRY,Hermleigh
53717,Ira,TX,Texas,SCURRY,Ira
53718,Jayton,TX,Texas,KENT,Jayton
53719,Knox City,TX,Texas,KNOX,Knox City
53720,Lawn,TX,Texas,TAYLOR,Lawn
53721,Loraine,TX,Texas,MITCHELL,Loraine
53722,Lueders,TX,Texas,JONES,Lueders
53723,Mc Caulley,TX,Texas,FISHER,Mc Caulley
53724,Maryneal,TX,Texas,NOLAN,Maryneal
53725,Merkel,TX,Texas,TAYLOR,Blair
53726,Merkel,TX,Texas,TAYLOR,Merkel
53727,Merkel,TX,Texas,TAYLOR,Noodle
53728,Merkel,TX,Texas,TAYLOR,Stith
53729,Nolan,TX,Texas,NOLAN,Nolan
53730,Novice,TX,Texas,COLEMAN,Content
53731,Novice,TX,Texas,COLEMAN,Novice
53732,O Brien,TX,Texas,HASKELL,O Brien
53733,Old Glory,TX,Texas,STONEWALL,Old Glory
53734,Ovalo,TX,Texas,TAYLOR,Ovalo
53735,Roby,TX,Texas,FISHER,Longworth
53736,Roby,TX,Texas,FISHER,Royston
53737,Roby,TX,Texas,FISHER,Roby
53738,Rochester,TX,Texas,HASKELL,Rochester
53739,Roscoe,TX,Texas,NOLAN,Pyron
53740,Roscoe,TX,Texas,NOLAN,Inadale
53741,Roscoe,TX,Texas,NOLAN,Roscoe
53742,Roscoe,TX,Texas,NOLAN,Wastella
53743,Rotan,TX,Texas,FISHER,Rotan
53744,Rotan,TX,Texas,FISHER,Raytown
53745,Rule,TX,Texas,HASKELL,Rolls
53746,Rule,TX,Texas,HASKELL,Rule
53747,Rule,TX,Texas,HASKELL,Sagerton
53748,Snyder,TX,Texas,SCURRY,Snyder
53749,Snyder,TX,Texas,SCURRY,Dermott
53750,Snyder,TX,Texas,SCURRY,Clairemont
53751,Snyder,TX,Texas,SCURRY,Union
53752,Stamford,TX,Texas,JONES,Tuxedo
53753,Stamford,TX,Texas,JONES,Stamford
53754,Sweetwater,TX,Texas,NOLAN,Sweetwater
53755,Sweetwater,TX,Texas,NOLAN,Claytonville
53756,Sweetwater,TX,Texas,NOLAN,Palava
53757,Sylvester,TX,Texas,FISHER,Sylvester
53758,Trent,TX,Texas,TAYLOR,Trent
53759,Tuscola,TX,Texas,TAYLOR,Tuscola
53760,Tye,TX,Texas,TAYLOR,Tye
53761,Westbrook,TX,Texas,MITCHELL,Iatan
53762,Westbrook,TX,Texas,MITCHELL,Westbrook
53763,Wingate,TX,Texas,RUNNELS,Happy Valley
53764,Wingate,TX,Texas,RUNNELS,Shep
53765,Wingate,TX,Texas,RUNNELS,Wingate
53766,Winters,TX,Texas,RUNNELS,Wilmeth
53767,Winters,TX,Texas,RUNNELS,Hatchel
53768,Winters,TX,Texas,RUNNELS,Pumphrey
53769,Winters,TX,Texas,RUNNELS,Crews
53770,Winters,TX,Texas,RUNNELS,Drasco
53771,Winters,TX,Texas,RUNNELS,Winters
53772,Winters,TX,Texas,RUNNELS,Bradshaw
53773,Abilene,TX,Texas,TAYLOR,Abilene
53774,Abilene,TX,Texas,TAYLOR,Hamby
53775,Abilene,TX,Texas,TAYLOR,Potosi
53776,Abilene,TX,Texas,TAYLOR,Impact
53777,Dyess AFB,TX,Texas,TAYLOR,Dyess AFB
53778,Dyess AFB,TX,Texas,TAYLOR,Abilene
53779,Abilene,TX,Texas,TAYLOR,Mcmurry Univ
53780,Abilene,TX,Texas,TAYLOR,Hardin Simmons University
53781,Abilene,TX,Texas,TAYLOR,Abilene Christian Univ
53782,Midland,TX,Texas,MIDLAND,Midland
53783,Ackerly,TX,Texas,MARTIN,Ackerly
53784,Andrews,TX,Texas,ANDREWS,Andrews
53785,Balmorhea,TX,Texas,REEVES,Balmorhea
53786,Barstow,TX,Texas,WARD,Barstow
53787,Big Spring,TX,Texas,HOWARD,Vealmoor
53788,Big Spring,TX,Texas,HOWARD,Big Spring
53789,Coyanosa,TX,Texas,PECOS,Coyanosa
53790,Crane,TX,Texas,CRANE,Crane
53791,Forsan,TX,Texas,HOWARD,Forsan
53792,Fort Davis,TX,Texas,JEFF DAVIS,Mcdonald Observatory
53793,Fort Davis,TX,Texas,JEFF DAVIS,Fort Davis
53794,Fort Davis,TX,Texas,JEFF DAVIS,Mcdonald Obs
53795,Fort Stockton,TX,Texas,PECOS,Fort Stockton
53796,Gail,TX,Texas,BORDEN,Gail
53797,Garden City,TX,Texas,GLASSCOCK,Garden City
53798,Girvin,TX,Texas,PECOS,Girvin
53799,Goldsmith,TX,Texas,ECTOR,Goldsmith
53800,Grandfalls,TX,Texas,WARD,Grandfalls
53801,Grandfalls,TX,Texas,WARD,Royalty
53802,Imperial,TX,Texas,PECOS,Imperial
53803,Iraan,TX,Texas,PECOS,Iraan
53804,Kermit,TX,Texas,WINKLER,Kermit
53805,Knott,TX,Texas,HOWARD,Knott
53806,Lenorah,TX,Texas,MARTIN,Lenorah
53807,Mc Camey,TX,Texas,UPTON,Mc Camey
53808,Mc Camey,TX,Texas,UPTON,Mccamey
53809,Mentone,TX,Texas,LOVING,Mentone
53810,Midkiff,TX,Texas,UPTON,Midkiff
53811,Monahans,TX,Texas,WARD,Monahans
53812,Monahans,TX,Texas,WARD,Thorntonville
53813,Gardendale,TX,Texas,ECTOR,Gardendale
53814,Notrees,TX,Texas,ECTOR,Notrees
53815,Odessa,TX,Texas,ECTOR,Odessa
53816,Orla,TX,Texas,REEVES,Orla
53817,Pecos,TX,Texas,REEVES,Pecos
53818,Pecos,TX,Texas,REEVES,Verhalen
53819,Penwell,TX,Texas,ECTOR,Penwell
53820,Pyote,TX,Texas,WARD,Pyote
53821,Rankin,TX,Texas,UPTON,Rankin
53822,Saragosa,TX,Texas,REEVES,Saragosa
53823,Sheffield,TX,Texas,PECOS,Sheffield
53824,Stanton,TX,Texas,MARTIN,Stanton
53825,Tarzan,TX,Texas,MARTIN,Tarzan
53826,Toyah,TX,Texas,REEVES,Toyah
53827,Toyahvale,TX,Texas,REEVES,Toyahvale
53828,Wickett,TX,Texas,WARD,Wickett
53829,Wink,TX,Texas,WINKLER,Wink
53830,Anthony,TX,Texas,EL PASO,Anthony
53831,Anthony,TX,Texas,EL PASO,Vinton
53832,Alpine,TX,Texas,BREWSTER,Alpine
53833,Alpine,TX,Texas,BREWSTER,Sul Ross State Univ
53834,Big Bend National Park,TX,Texas,BREWSTER,Bg Bnd Ntl Pk
53835,Big Bend National Park,TX,Texas,BREWSTER,Big Bend National Park
53836,Canutillo,TX,Texas,EL PASO,Canutillo
53837,Clint,TX,Texas,EL PASO,Clint
53838,Dell City,TX,Texas,HUDSPETH,Dell City
53839,Fabens,TX,Texas,EL PASO,Fabens
53840,Fort Hancock,TX,Texas,HUDSPETH,Mc Nary
53841,Fort Hancock,TX,Texas,HUDSPETH,Fort Hancock
53842,Marathon,TX,Texas,BREWSTER,Marathon
53843,Marfa,TX,Texas,PRESIDIO,Shafter
53844,Marfa,TX,Texas,PRESIDIO,Marfa
53845,Presidio,TX,Texas,PRESIDIO,Presidio
53846,Redford,TX,Texas,PRESIDIO,Presidio
53847,Redford,TX,Texas,PRESIDIO,Redford
53848,Salt Flat,TX,Texas,HUDSPETH,Salt Flat
53849,Salt Flat,TX,Texas,HUDSPETH,Dell City
53850,Sanderson,TX,Texas,TERRELL,Sanderson
53851,San Elizario,TX,Texas,EL PASO,San Elizario
53852,Sierra Blanca,TX,Texas,HUDSPETH,Sierra Blanca
53853,Terlingua,TX,Texas,BREWSTER,Lajitas
53854,Terlingua,TX,Texas,BREWSTER,Terlingua
53855,Tornillo,TX,Texas,EL PASO,Tornillo
53856,Valentine,TX,Texas,PRESIDIO,Valentine
53857,Van Horn,TX,Texas,CULBERSON,Kent
53858,Van Horn,TX,Texas,CULBERSON,Van Horn
53859,El Paso,TX,Texas,EL PASO,El Paso
53860,El Paso,TX,Texas,EL PASO,Ysleta Sur
53861,El Paso,TX,Texas,EL PASO,Ysleta Del Sur Pueblo
53862,El Paso,TX,Texas,EL PASO,Biggs Field
53863,Fort Bliss,TX,Texas,EL PASO,El Paso
53864,Fort Bliss,TX,Texas,EL PASO,Fort Bliss
53865,Fort Bliss,TX,Texas,EL PASO,Ft Bliss
53866,Fort Bliss,TX,Texas,EL PASO,Biggs Field
53867,WBAMC,TX,Texas,EL PASO,Wbamc
53868,El Paso,TX,Texas,EL PASO,Horizon City
53869,El Paso,TX,Texas,EL PASO,Socorro
53870,El Paso,TX,Texas,EL PASO,M Bank
53871,El Paso,TX,Texas,EL PASO,El Paso Electric Co
53872,El Paso,TX,Texas,EL PASO,El Paso Water Utilities
53873,El Paso,TX,Texas,EL PASO,Univ Of Tx El Paso
53874,El Paso,TX,Texas,EL PASO,Southern Union Gas Co
53875,El Paso,TX,Texas,EL PASO,El Paso Natural Gas
53876,El Paso,TX,Texas,EL PASO,Wells Fargo Bank
53877,Arvada,CO,Colorado,JEFFERSON,Arvada
53878,Arvada,CO,Colorado,JEFFERSON,Westminster
53879,Aurora,CO,Colorado,ARAPAHOE,Aurora
53880,Aurora,CO,Colorado,ADAMS,Buckley AFB
53881,Aurora,CO,Colorado,ADAMS,Buckley Air Force Base
53882,Aurora,CO,Colorado,ADAMS,Buckley Ang
53883,Aurora,CO,Colorado,ADAMS,Buckley Air Natl Guard Base
53884,Aurora,CO,Colorado,ADAMS,Aurora
53885,Aurora,CO,Colorado,ARAPAHOE,Denver
53886,Aurora,CO,Colorado,ARAPAHOE,Centennial
53887,Aurora,CO,Colorado,ARAPAHOE,Foxfield
53888,Broomfield,CO,Colorado,BROOMFIELD,Westminster
53889,Broomfield,CO,Colorado,BROOMFIELD,Broomfield
53890,Broomfield,CO,Colorado,JEFFERSON,Broomfield
53891,Broomfield,CO,Colorado,JEFFERSON,Westminster
53892,Commerce City,CO,Colorado,ADAMS,Denver
53893,Commerce City,CO,Colorado,ADAMS,Commerce City
53894,Commerce City,CO,Colorado,ADAMS,Irondale
53895,Broomfield,CO,Colorado,BROOMFIELD,Thornton
53896,Dupont,CO,Colorado,ADAMS,Dupont
53897,Eldorado Springs,CO,Colorado,BOULDER,Eldorado Springs
53898,Eldorado Springs,CO,Colorado,BOULDER,Eldorado Sprg
53899,Lafayette,CO,Colorado,BOULDER,Lafayette
53900,Louisville,CO,Colorado,BOULDER,Louisville
53901,Louisville,CO,Colorado,BOULDER,Superior
53902,Westminster,CO,Colorado,ADAMS,Westminster
53903,Wheat Ridge,CO,Colorado,JEFFERSON,Denver
53904,Wheat Ridge,CO,Colorado,JEFFERSON,Wheat Ridge
53905,Agate,CO,Colorado,ELBERT,Agate
53906,Bennett,CO,Colorado,ADAMS,Bennett
53907,Byers,CO,Colorado,ARAPAHOE,Byers
53908,Castle Rock,CO,Colorado,DOUGLAS,Castle Rock
53909,Deer Trail,CO,Colorado,ARAPAHOE,Deer Trail
53910,Elbert,CO,Colorado,EL PASO,Black Forest
53911,Elbert,CO,Colorado,EL PASO,Elbert
53912,Elizabeth,CO,Colorado,ELBERT,Elizabeth
53913,Castle Rock,CO,Colorado,DOUGLAS,Castle Pines
53914,Englewood,CO,Colorado,ARAPAHOE,Greenwood Village
53915,Englewood,CO,Colorado,ARAPAHOE,Sheridan
53916,Englewood,CO,Colorado,ARAPAHOE,Greenwood Vlg
53917,Englewood,CO,Colorado,ARAPAHOE,Cherry Hl Vlg
53918,Englewood,CO,Colorado,ARAPAHOE,Cherry Hills Village
53919,Englewood,CO,Colorado,ARAPAHOE,Cherry Hills
53920,Englewood,CO,Colorado,ARAPAHOE,Englewood
53921,Englewood,CO,Colorado,ARAPAHOE,Centennial
53922,Englewood,CO,Colorado,ARAPAHOE,Lone Tree
53923,Franktown,CO,Colorado,DOUGLAS,Franktown
53924,Kiowa,CO,Colorado,ELBERT,Kiowa
53925,Larkspur,CO,Colorado,DOUGLAS,Larkspur
53926,Littleton,CO,Colorado,ARAPAHOE,Littleton
53927,Littleton,CO,Colorado,ARAPAHOE,Greenwood Vlg
53928,Littleton,CO,Colorado,ARAPAHOE,Cherry Hills Village
53929,Littleton,CO,Colorado,ARAPAHOE,Cherry Hl Vlg
53930,Littleton,CO,Colorado,ARAPAHOE,Grants Ranch
53931,Littleton,CO,Colorado,ARAPAHOE,Centennial
53932,Littleton,CO,Colorado,ARAPAHOE,Greenwood Village
53933,Littleton,CO,Colorado,ARAPAHOE,Cherry Hills
53934,Littleton,CO,Colorado,JEFFERSON,Littleton
53935,Littleton,CO,Colorado,JEFFERSON,Bow Mar
